trial_global,subtask,trial_in_subtask,image_a,image_b,choice,chosen_image,rt,reward,value_difference,q_value_chosen,q_value_unchosen,learning_progress,psychological_state,true_reward_chosen,learning_rate
174,0,174,2,1,0,2,0.4215771376934929,0.8001845955231006,0.5219066339946401,0.7469877532113037,0.21569344116164074,0.9719758323479141,engaged,0.8,0.15
175,0,175,1,2,1,2,0.5802297270424778,0.828732890440301,0.5312943120496629,0.7592495237956534,0.21569344116164074,0.975105058366255,engaged,0.8,0.15
176,0,176,0,2,0,0,0.9404914721847961,0.41065067661123916,0.2652286607465512,0.4815153350834227,0.7592495237956534,0.9791923152277049,engaged,0.5,0.15
177,0,177,0,2,1,2,0.5359953779870367,0.9257149216862574,0.27773418871223066,0.784219333479244,0.4815153350834227,0.9750238059058117,engaged,0.8,0.15
178,0,178,1,0,1,0,1.3299987280971133,0.3881725845434721,0.26582189392178196,0.4675139225024301,0.21569344116164074,0.983347075800342,engaged,0.5,0.15
179,0,179,0,1,1,1,0.518659135028182,0.17532493379011244,0.2518204813407894,0.2144823859404949,0.4675139225024301,0.9786799382733444,disengaged,0.2,0.03
180,0,180,1,0,0,1,0.9469834300436996,0.22522403964266774,0.2530315365619352,0.2148046355515601,0.4675139225024301,0.9790836233470597,disengaged,0.2,0.03
181,0,181,1,0,1,0,0.7509615717981053,0.5331341646779341,0.25270928695087,0.4694825297676952,0.2148046355515601,0.978976206810038,disengaged,0.5,0.03
182,0,182,2,0,0,2,1.1287570543392969,0.8876046792529795,0.3147368037115488,0.7997271353453044,0.4694825297676952,0.9796324092317931,engaged,0.8,0.15
183,0,183,2,0,0,2,0.8606620833203622,0.7179531907086912,0.33024460557760915,0.797273917006206,0.4694825297676952,0.9848016765204798,disengaged,0.8,0.03
184,0,184,0,2,1,2,0.5276139007758485,0.8797602849999755,0.32779138723851076,0.799748508046019,0.4694825297676952,0.9839839370741137,disengaged,0.8,0.03
185,0,185,0,1,0,0,0.810504699743761,0.20088640290992765,0.2546778942161351,0.4614246459619622,0.2148046355515601,0.9848088007540514,disengaged,0.5,0.03
186,0,186,0,2,1,2,1.3440788998667719,0.7350946279571627,0.33832386208405685,0.7978088916433533,0.4614246459619622,0.9821228394854737,disengaged,0.8,0.03
187,0,187,0,1,0,0,1.5399982171592097,0.3882581826486604,0.2466200104104021,0.45922965206256317,0.2148046355515601,0.9814763006845851,disengaged,0.5,0.03
188,0,188,2,0,0,2,0.5216517268108944,0.9223083067095326,0.33857923958079017,0.8015438740953387,0.45922965206256317,0.9807446360514521,disengaged,0.8,0.03
189,0,189,2,0,0,2,1.2390299012596662,0.7267531542988346,0.3423142220327755,0.7993001525014436,0.45922965206256317,0.9809603808052215,disengaged,0.8,0.03
190,0,190,0,2,0,0,1.305271199434761,0.5852178884808018,0.34007050043888043,0.4630092991551103,0.7993001525014436,0.9812417230041489,disengaged,0.5,0.03
191,0,191,2,0,1,0,1.7662461020247584,0.5732492102779803,0.3362908533463333,0.4795452858235408,0.7993001525014436,0.9825016053683313,engaged,0.5,0.15
192,0,192,0,2,1,2,0.9509036660885347,0.8466716234005183,0.3197548666779028,0.8064058731363049,0.4795452858235408,0.9880136009244748,engaged,0.8,0.15
193,0,193,2,1,0,2,1.0541164993972258,0.9516394055253573,0.5916012375847448,0.8281909029946627,0.2148046355515601,0.9861115923785586,engaged,0.8,0.15
194,0,194,0,1,1,1,1.2082463087128064,0.22929882083349795,0.2647406502719807,0.21697876334385077,0.4795452858235408,0.978849915759106,engaged,0.2,0.15
195,0,195,0,1,1,1,1.0366055270111318,0.193402537910919,0.26256652247969003,0.213442329528911,0.4795452858235408,0.9781252064950091,engaged,0.2,0.15
196,0,196,0,1,0,0,1.089471886030011,0.45863944665783557,0.26610295629462977,0.47640940994868497,0.213442329528911,0.9793040177666557,engaged,0.5,0.15
197,0,197,1,2,1,2,2.3981507192799345,0.864450627527381,0.6147485734657516,0.8336298616745704,0.213442329528911,0.9782587258083705,engaged,0.8,0.15
198,0,198,1,0,0,1,0.985569787220647,0.1511608269182968,0.26296708041977396,0.20410010413731888,0.47640940994868497,0.9764457395817345,engaged,0.2,0.15
199,0,199,1,2,1,2,0.9918299419849433,0.7559403531533806,0.6295297575372516,0.821976435396392,0.20410010413731888,0.9795598147122653,engaged,0.8,0.15
200,0,200,2,1,0,2,1.4882821289646355,0.8229403247831435,0.6178763312590732,0.8221210188044047,0.20410010413731888,0.9834442901383247,engaged,0.8,0.15
201,0,201,1,2,1,2,0.2730585259602525,0.746669526657213,0.6180209146670859,0.810803294982326,0.20410010413731888,0.9833960956689871,engaged,0.8,0.15
202,0,202,1,0,1,0,0.9264157393127618,0.3906442854111764,0.2723093058113661,0.46354464126805867,0.20410010413731888,0.9871686702763467,engaged,0.5,0.15
203,0,203,0,1,0,0,0.38420743869004437,0.42795851431961623,0.2594445371307398,0.4582067222257923,0.20410010413731888,0.9828804140494714,engaged,0.5,0.15
204,0,204,1,0,1,0,0.4084933480488362,0.6031867982534831,0.2541066180884734,0.4799537336299459,0.20410010413731888,0.9811011077020492,engaged,0.5,0.15
205,0,205,0,1,1,1,1.9107352143039031,0.13631735502766604,0.27585362949262704,0.19393269177087097,0.4799537336299459,0.9883501115034337,engaged,0.2,0.15
206,0,206,1,0,1,0,0.2,0.5207960930680386,0.28602104185907495,0.48608008754565984,0.19393269177087097,0.9876943768061637,engaged,0.5,0.15
207,0,207,2,0,0,2,2.2165784986589077,0.7622955830865742,0.3247232074366661,0.8035271381979632,0.48608008754565984,0.9897364947780682,engaged,0.8,0.15
208,0,208,0,2,1,2,0.5793161697669962,0.8153101992934326,0.31744705065230333,0.8052945973622836,0.48608008754565984,0.9921618803728559,engaged,0.8,0.15
209,0,209,0,2,1,2,1.549277018005614,0.822526411724755,0.31921450981662375,0.8078793695166543,0.48608008754565984,0.9915727273180824,engaged,0.8,0.15
210,0,210,2,1,0,2,1.1964977372922394,0.9989855073337558,0.6139466777457834,0.8365452901892195,0.19393269177087097,0.9907111365999588,engaged,0.8,0.15
211,0,211,1,2,1,2,0.946256794911775,0.8234024454353148,0.6426125984183486,0.8345738634761338,0.19393269177087097,0.9811558297091038,engaged,0.8,0.15
212,0,212,0,2,1,2,0.62558366809531,0.8732234507132653,0.348493775930474,0.8403713015617036,0.48608008754565984,0.981812971946799,engaged,0.8,0.15
213,0,213,0,2,0,0,0.6431258247312518,0.5499411069194603,0.35429121401604374,0.49565924045172993,0.8403713015617036,0.9798804925849425,engaged,0.5,0.15
214,0,214,0,2,1,2,0.6100154109381184,0.8538132964568467,0.34471206110997366,0.8423876007959751,0.49565924045172993,0.9830735435536324,engaged,0.8,0.15
215,0,215,0,1,0,0,1.388650879154549,0.5270842577352994,0.30172654868085896,0.5003729930442653,0.19393269177087097,0.9824014438088753,engaged,0.5,0.15
216,0,216,0,1,0,0,0.969623687195802,0.41661999983644055,0.30644030127339433,0.4878100440630916,0.19393269177087097,0.9837240326435436,engaged,0.5,0.15
217,0,217,2,0,1,0,2.915826640144473,0.26622451665648467,0.3545775567328835,0.45457221495210054,0.8423876007959751,0.9797850450126625,engaged,0.5,0.15
218,0,218,1,0,0,1,0.21384235907927948,0.18034778805726165,0.26063952318122957,0.19189495621382957,0.45457221495210054,0.9687057686423322,engaged,0.2,0.15
219,0,219,0,1,1,1,1.5222185285924694,0.02512539238636119,0.26267725873827097,0.16687952163970932,0.45457221495210054,0.9680265234566516,engaged,0.2,0.15
220,0,220,0,2,1,2,2.6176835719382834,0.9083273243466217,0.38781538584387454,0.8522785593285721,0.45457221495210054,0.9596880452652783,engaged,0.8,0.15
221,0,221,2,1,0,2,0.45461181941980816,0.7960827629393781,0.6853990376888628,0.843849189870193,0.16687952163970932,0.9563910590877459,engaged,0.8,0.15
222,0,222,1,2,1,2,0.6960473677153906,0.7095108073952134,0.6769696682304837,0.823698432498946,0.16687952163970932,0.9592008489072057,engaged,0.8,0.15
223,0,223,0,2,0,0,0.3213866012962021,0.46119020929003995,0.3691262175468455,0.45556491410279143,0.823698432498946,0.9659177680309546,engaged,0.5,0.15
224,0,224,0,1,1,1,0.20615158562875974,0.09009371794283515,0.2886853924630821,0.1553616510851782,0.45556491410279143,0.9662486677478516,engaged,0.2,0.15
225,0,225,0,2,1,2,0.3763612571288754,1.0,0.3681335183961546,0.8501436676241041,0.45556491410279143,0.9624093775630078,engaged,0.8,0.15
226,0,226,1,0,1,0,1.8568520786696032,0.4900905699758731,0.30020326301761324,0.4607437624837537,0.1553616510851782,0.9535942991879551,engaged,0.5,0.15
227,0,227,2,0,1,0,0.42943066661382545,0.5677359521686423,0.3893999051403504,0.46395352817430036,0.8501436676241041,0.9553205819816093,disengaged,0.5,0.03
228,0,228,2,1,0,2,0.6884107637079344,0.976782905840518,0.6947820165389259,0.8539428447705966,0.1553616510851782,0.9563905038784581,disengaged,0.8,0.03
229,0,229,1,0,1,0,0.8533749084189393,0.41640051584037163,0.30859187708912217,0.4625269378042825,0.1553616510851782,0.9551241114962941,disengaged,0.5,0.03
230,0,230,0,2,1,2,4.13686911876682,0.7140499960199823,0.39141590696631406,0.8497460593080781,0.4625269378042825,0.9546485813729547,disengaged,0.8,0.03
231,0,231,0,2,1,2,0.2,0.8305062138965167,0.3872191215037956,0.8491688639457313,0.4625269378042825,0.9560475098604608,disengaged,0.8,0.03
232,0,232,1,0,0,1,1.6630393924147815,0.13041385798552246,0.3071652867191043,0.15461321729218852,0.4625269378042825,0.9562399083145765,disengaged,0.2,0.03
233,0,233,0,2,1,2,0.6003876848905979,0.9240879572046903,0.3866419261414488,0.8514164367435001,0.4625269378042825,0.9559904303835799,disengaged,0.8,0.03
234,0,234,1,2,0,1,3.903023876993302,0.13823583230663034,0.6968032194513116,0.15412189574262178,0.8514164367435001,0.9552412394509904,disengaged,0.2,0.03
235,0,235,0,2,0,0,1.50357618263603,0.33299945256251084,0.3888894989392176,0.45864111324702933,0.8514164367435001,0.9550774656011347,disengaged,0.5,0.03
236,0,236,1,0,0,1,1.4890535060339216,0.12757534679416596,0.3045192175044076,0.1533254992741681,0.45864111324702933,0.9537821907487171,disengaged,0.2,0.03
237,0,237,0,1,1,1,1.7531485240219393,0.2901623376059364,0.3053156139728612,0.15743060442412116,0.45864111324702933,0.9535167252592325,disengaged,0.2,0.03
238,0,238,2,0,0,2,2.2514940137025428,0.6343376792322226,0.39277532349647076,0.8188546231168085,0.45864111324702933,0.9548850936425501,engaged,0.8,0.15
239,0,239,2,1,0,2,0.4744079076029108,0.8618630120109743,0.6614240186926873,0.8253058814509333,0.15743060442412116,0.965739031518114,engaged,0.8,0.15
240,0,240,2,1,0,2,0.21116916527040522,0.8283751023661502,0.6678752770268122,0.8257662645882159,0.15743060442412116,0.9635886120734057,engaged,0.8,0.15
241,0,241,2,0,1,0,0.5608640914274149,0.28851337049830095,0.36712515134118656,0.45353728096456747,0.8257662645882159,0.9634351510276449,disengaged,0.5,0.03
242,0,242,2,1,1,1,0.665315290803004,0.09291475813155613,0.6683356601640947,0.1554951290353442,0.8257662645882159,0.9617338736001576,disengaged,0.2,0.03
243,0,243,2,0,0,2,1.6725383645972969,0.8937915537510656,0.3722289836236484,0.8278070232631014,0.45353728096456747,0.9610887151372319,disengaged,0.8,0.03
244,0,244,2,1,0,2,1.3177460432228059,0.6932365149399022,0.6723118942277572,0.8237699080134054,0.1554951290353442,0.9604084622456034,disengaged,0.8,0.03
245,0,245,2,1,0,2,0.5870150372611666,0.8873659676894294,0.6682747789780612,0.833309316964809,0.1554951290353442,0.9617541673288355,engaged,0.8,0.15
246,0,246,0,2,1,2,0.6813351919786477,0.814378800992553,0.37977203600024156,0.8327414014856414,0.45353728096456747,0.9585743643450342,disengaged,0.8,0.03
247,0,247,2,1,0,2,0.28583957391075243,0.7121676922820261,0.6772462724502971,0.8291241902095329,0.1554951290353442,0.9587636695047568,disengaged,0.8,0.03
248,0,248,1,2,1,2,0.388023399841562,0.8287133354122986,0.6736290611741886,0.8291118645656158,0.1554951290353442,0.959969406596793,disengaged,0.8,0.03
249,0,249,0,1,0,0,0.830457465487192,0.6332189110760785,0.29804215192922323,0.4589277298679128,0.1554951290353442,0.9599735151447653,disengaged,0.5,0.03
250,0,250,0,1,0,0,0.2,0.4404896561352276,0.3034326008325686,0.45837458765593225,0.1554951290353442,0.9617703314458804,disengaged,0.5,0.03
251,0,251,0,1,0,0,1.2825270659911536,0.3037292419991563,0.30287945862058807,0.45373522728622895,0.1554951290353442,0.9615859507085536,disengaged,0.5,0.03
252,0,252,1,2,1,2,2.2256742444573065,0.9141853244810972,0.6736167355302716,0.8316640683630803,0.1554951290353442,0.9600394972519858,disengaged,0.8,0.03
253,0,253,1,0,0,1,1.0734603556231987,0.2780815427814138,0.2982400982508847,0.1591727214477263,0.45373522728622895,0.9591887626528309,disengaged,0.2,0.03
254,0,254,0,1,1,1,0.42297522156016754,0.30482102687617285,0.29456250583850263,0.16354217061057968,0.45373522728622895,0.9604146267902917,disengaged,0.2,0.03
255,0,255,2,1,1,1,0.3184984791612791,0.11466966931736669,0.6681218977525005,0.1620759955717833,0.8316640683630803,0.9618711098445761,disengaged,0.2,0.03
256,0,256,0,1,1,1,0.4520404121494014,0.19552396923878265,0.29165923171444563,0.16307943478179326,0.45373522728622895,0.961382384831644,disengaged,0.2,0.03
257,0,257,2,0,0,2,3.2545682092045443,0.803859186273228,0.3779288410768513,0.8308299219003847,0.45373522728622895,0.961716864568314,disengaged,0.8,0.03
258,0,258,2,0,0,2,2.4066476664989795,0.8749043944526039,0.3770946946141558,0.8321521560769514,0.45373522728622895,0.9619949133892125,disengaged,0.8,0.03
259,0,259,1,0,0,1,0.7674541077861848,0.0973630792334108,0.2906557925044357,0.1611079441153418,0.45373522728622895,0.9615541686636903,disengaged,0.2,0.03
260,0,260,0,2,1,2,1.7529245136891727,0.5743750065251774,0.3784169287907224,0.7934855836441853,0.45373522728622895,0.9608970051082064,engaged,0.8,0.15
261,0,261,2,0,0,2,0.26067915194001584,0.8428316692375238,0.33975035635795636,0.8008874964831861,0.45373522728622895,0.9694429183485853,engaged,0.8,0.15
262,0,262,2,0,0,2,0.9891294996340266,0.7277932007004373,0.3471522691969572,0.7986946676097036,0.45373522728622895,0.9713185583061282,disengaged,0.8,0.03
263,0,263,0,2,1,2,3.743963772750454,0.5725113236177638,0.3449594403234747,0.7919091672899454,0.45373522728622895,0.9711792796704248,disengaged,0.8,0.03
264,0,264,0,1,0,0,0.6492892345160854,0.38047062364007556,0.29262728317088715,0.4515372891768443,0.1611079441153418,0.9689174462305054,disengaged,0.5,0.03
265,0,265,2,1,1,1,0.4577066042123099,0.21085212760723562,0.6308012231746036,0.1626002696200986,0.7919091672899454,0.9681848001940438,disengaged,0.2,0.03
266,0,266,0,2,0,0,1.9555624372582923,0.5254996750674599,0.3403718781131011,0.4537561607535628,0.7919091672899454,0.9686822420289628,disengaged,0.5,0.03
267,0,267,2,1,1,1,1.7648686314079762,0.1926027136405622,0.6293088976698469,0.1635003429407125,0.7919091672899454,0.9694218658878689,disengaged,0.2,0.03
268,0,268,1,0,0,1,0.2,0.22605174218537533,0.29025581781285026,0.16537688491805239,0.4537561607535628,0.9697218903280735,disengaged,0.2,0.03
269,0,269,2,1,1,1,0.9958884050413712,0.12932702364807605,0.6265322823718931,0.16429538907995309,0.7919091672899454,0.9703474043205201,disengaged,0.2,0.03
270,0,270,1,0,1,0,3.8138664985941046,0.34205850105069396,0.28946077167360973,0.4504052309624767,0.16429538907995309,0.9699869057078204,disengaged,0.5,0.03
271,0,271,1,0,1,0,1.5358288740989108,0.4325065981209448,0.28610984188252364,0.4498682719772307,0.16429538907995309,0.9688699291107917,disengaged,0.5,0.03
272,0,272,0,1,0,0,0.7459389075244077,0.3644470500423732,0.28557288289727767,0.447305635319185,0.16429538907995309,0.9686909427823764,disengaged,0.5,0.03
273,0,273,2,0,0,2,0.2,0.5565823614157408,0.34460353197076043,0.7848493631137193,0.447305635319185,0.9678367305630278,disengaged,0.8,0.03
274,0,274,1,2,0,1,2.97139335821243,0.2889037122279892,0.6205539740337662,0.16803363877439417,0.7848493631137193,0.9654834625042857,disengaged,0.2,0.03
275,0,275,1,0,0,1,1.5645870750968527,0.27912090390128813,0.27927199654479085,0.171366256728201,0.447305635319185,0.9667295457357662,disengaged,0.2,0.03
276,0,276,1,0,0,1,0.20947717767729035,0.17898330922080985,0.275939378590984,0.17159476830297926,0.447305635319185,0.967840418387035,disengaged,0.2,0.03
277,0,277,1,2,1,2,2.4392984470434578,0.7623699275075004,0.6132545948107401,0.7841749800455328,0.17159476830297926,0.9679165889119612,disengaged,0.8,0.03
278,0,278,1,0,1,0,5.475694810866775,0.554696109546329,0.27571086701620573,0.4505273495459993,0.17159476830297926,0.9676917945558989,disengaged,0.5,0.03
279,0,279,1,2,1,2,2.766686042625085,0.5935114537953114,0.6125802117425535,0.7784550742580262,0.17159476830297926,0.9687656992981705,disengaged,0.8,0.03
280,0,280,0,2,1,2,2.7685369183942545,0.8921703485100354,0.32792772471202686,0.7818665324855865,0.4505273495459993,0.9668590640356682,disengaged,0.8,0.03
281,0,281,2,0,1,0,3.617143485749218,0.2359102320656294,0.33133918293958714,0.4440888360215882,0.7818665324855865,0.9679962167781884,disengaged,0.5,0.03
282,0,282,2,1,1,1,1.3864764745541887,0.2056954440254898,0.6102717641826072,0.17261778857465457,0.7818665324855865,0.9658500456033846,disengaged,0.2,0.03
283,0,283,1,2,1,2,0.6237104891347712,0.6595998703618903,0.6092487439109319,0.7781985326218755,0.17261778857465457,0.9661910523606098,disengaged,0.8,0.03
284,0,284,0,1,0,0,3.7978963815846054,0.6180640912452144,0.2714710474469336,0.47018512430513215,0.17261778857465457,0.9649683857393727,engaged,0.5,0.15
285,0,285,1,0,0,1,0.4641179716716325,0.1503947687460256,0.29756733573047756,0.16928433560036021,0.47018512430513215,0.973667148500554,engaged,0.2,0.15
286,0,286,1,2,1,2,1.1431644188405041,0.8500240469436571,0.6089141970215153,0.7889723597701428,0.16928433560036021,0.9725559975091226,engaged,0.8,0.15
287,0,287,0,2,1,2,0.5019765443911484,0.9201014761171891,0.31878723546501064,0.8086417272221997,0.47018512430513215,0.9761472732252117,engaged,0.8,0.15
288,0,288,0,1,1,1,0.9736085586030938,0.12044429320591177,0.30090078870477194,0.16195832924119294,0.47018512430513215,0.9769425775610976,engaged,0.2,0.15
289,0,289,0,1,0,0,1.0741190139352577,0.5157258436785298,0.30822679506393924,0.4770162322111418,0.16195832924119294,0.9745005754413751,engaged,0.5,0.15
290,0,290,0,1,1,1,0.7883106593427769,0.25085658773583197,0.31505790296994884,0.1752930680153888,0.4770162322111418,0.976777611410045,engaged,0.2,0.15
291,0,291,0,2,0,0,2.2391529216505166,0.3641669915790237,0.3316254950110579,0.4600888461163241,0.8086417272221997,0.981222524334777,engaged,0.5,0.15
292,0,292,1,0,1,0,0.3227637153089403,0.48220618250080616,0.2847957781009353,0.46340644657399643,0.1752930680153888,0.9755800623031711,engaged,0.5,0.15
293,0,293,1,0,1,0,1.156374625922908,0.39366875211382957,0.28811337855860764,0.4529457924049714,0.1752930680153888,0.9766859291223952,engaged,0.5,0.15
294,0,294,1,0,0,1,0.431849497307586,0.2330851304615578,0.2776527243895826,0.18396187738231415,0.4529457924049714,0.9731990443993869,engaged,0.2,0.15
295,0,295,2,0,0,2,2.015449674327826,0.8656947112324279,0.35569593481722833,0.817199674823734,0.4529457924049714,0.9760886475216953,engaged,0.8,0.15
296,0,296,1,2,1,2,1.3314545515402407,0.707162833017778,0.6332377974414198,0.8006941485528406,0.18396187738231415,0.9732359983211839,engaged,0.8,0.15
297,0,297,0,2,1,2,1.1724438748087163,0.7685309106301617,0.3477483561478692,0.7958696628644387,0.4529457924049714,0.9787378404114817,engaged,0.8,0.15
298,0,298,0,1,0,0,0.6826867210038328,0.43284378994157374,0.2689839150226573,0.44993049203546176,0.18396187738231415,0.9775924442172415,engaged,0.5,0.15
299,0,299,0,1,1,1,0.8725242730710496,0.1637243467200444,0.2659686146531476,0.1809262477829737,0.44993049203546176,0.9765873440940716,engaged,0.2,0.15
300,0,300,2,1,0,2,0.4705630460896328,0.8227929670009954,0.614943415081465,0.7999081584849222,0.1809262477829737,0.975575467560958,engaged,0.8,0.15
