trial,subtask,trial_in_subtask,psychological_state,choice_correct,rt,chosen_image,was_rewarded,learning_rate,learning_progress
402,0,402,engaged,0,1.034132447688409,2,False,0.35,1.0
403,0,403,engaged,0,1.606891821198136,1,False,0.35,1.0
404,0,404,engaged,1,0.7710773859599119,0,True,0.35,1.0
405,0,405,engaged,1,1.7534882037239543,0,True,0.35,1.0
406,0,406,engaged,1,0.5045026860811053,0,True,0.35,1.0
407,0,407,engaged,1,1.2117314341433871,0,True,0.35,1.0
408,0,408,disengaged,0,0.2,2,False,0.05,1.0
409,0,409,disengaged,1,1.3990211309880611,0,True,0.05,1.0
410,0,410,disengaged,0,1.9762465566149725,1,False,0.05,1.0
411,0,411,disengaged,0,1.106005302600136,1,False,0.05,1.0
412,0,412,disengaged,1,1.1289830660867017,0,True,0.05,1.0
413,0,413,engaged,1,0.5389784649118765,0,True,0.35,1.0
414,0,414,engaged,1,2.0006099041834884,0,True,0.35,1.0
415,0,415,engaged,1,0.2,0,True,0.35,1.0
416,0,416,engaged,1,0.2899397504154984,0,False,0.35,0.7284292564149885
417,0,417,engaged,1,1.809261094937383,0,False,0.35,0.4734790166697425
418,0,418,engaged,1,2.0051283874412866,0,True,0.35,0.7012286686790846
419,0,419,engaged,1,1.1108244572287955,0,True,0.35,0.849265942485157
420,0,420,disengaged,1,0.2,0,True,0.05,0.8630122607671494
421,0,421,disengaged,0,3.253288515831671,2,False,0.05,0.8630122607671494
422,0,422,engaged,0,2.0400751433135715,1,False,0.35,0.8630122607671494
423,0,423,engaged,1,1.3727214627236772,0,True,0.35,0.9544252773423991
424,0,424,engaged,1,0.43945111734487563,0,True,0.35,1.0
425,0,425,engaged,1,0.28660281014618794,0,True,0.35,1.0
426,0,426,engaged,1,0.4019256688264155,0,True,0.35,1.0
427,0,427,engaged,0,0.8340932529994978,1,False,0.35,1.0
428,0,428,engaged,1,1.6794135157893073,0,True,0.35,1.0
429,0,429,engaged,0,0.9393455244266199,2,False,0.35,1.0
430,0,430,disengaged,0,2.1119169956527593,1,False,0.05,1.0
431,0,431,disengaged,1,1.670331056123083,0,True,0.05,1.0
432,0,432,disengaged,0,2.3119972978241496,2,False,0.05,1.0
433,0,433,disengaged,0,1.7591087845972575,1,False,0.05,1.0
434,0,434,disengaged,0,1.699482101356526,2,False,0.05,1.0
435,0,435,disengaged,0,0.8470570206110711,2,False,0.05,1.0
436,0,436,disengaged,0,0.9043177393852602,1,True,0.05,1.0
437,0,437,disengaged,1,1.3437085977180847,0,True,0.05,1.0
438,0,438,disengaged,0,1.8321106505535567,2,False,0.05,1.0
439,0,439,disengaged,1,3.1730244851413927,0,True,0.05,1.0
440,0,440,disengaged,1,0.310018738838826,0,True,0.05,1.0
441,0,441,disengaged,1,0.6466875350631368,0,True,0.05,1.0
442,0,442,disengaged,0,0.8540861778365009,1,False,0.05,1.0
443,0,443,disengaged,0,1.1070951264054274,2,False,0.05,1.0
444,0,444,disengaged,0,0.426248694490083,2,False,0.05,1.0
445,0,445,disengaged,0,2.350829224533049,2,False,0.05,1.0
446,0,446,disengaged,0,3.4396791039327543,1,False,0.05,1.0
447,0,447,engaged,1,3.4793728876931107,0,True,0.35,1.0
448,0,448,engaged,1,1.2037502970752494,0,True,0.35,1.0
449,0,449,engaged,1,1.2872701261575654,0,True,0.35,1.0
450,0,450,engaged,1,0.7000198042320599,0,True,0.35,1.0
451,0,451,engaged,1,2.435250566430694,0,True,0.35,1.0
452,0,452,disengaged,1,1.0356791761167992,0,True,0.05,1.0
453,0,453,disengaged,0,0.6964362390229523,2,False,0.05,1.0
454,0,454,engaged,1,2.8891222772992555,0,True,0.35,1.0
455,0,455,disengaged,0,0.2,2,False,0.05,1.0
456,0,456,disengaged,1,3.0762651454276755,0,True,0.05,1.0
457,0,457,disengaged,1,3.586872801108585,0,True,0.05,1.0
458,0,458,disengaged,0,2.025790625793124,1,False,0.05,1.0
459,0,459,disengaged,0,3.615932305161651,1,False,0.05,1.0
460,0,460,disengaged,0,1.6024440861348315,1,False,0.05,1.0
461,0,461,engaged,1,0.40965703470252396,0,True,0.35,1.0
462,0,462,engaged,1,0.7963986200506689,0,True,0.35,1.0
463,0,463,engaged,1,1.7916777363974534,0,True,0.35,1.0
464,0,464,disengaged,0,3.6806074464476803,1,True,0.05,1.0
465,0,465,disengaged,1,1.654824468511637,0,True,0.05,1.0
466,0,466,disengaged,0,0.9581301627308461,1,False,0.05,1.0
467,0,467,disengaged,0,1.5255807521287086,1,False,0.05,1.0
468,0,468,disengaged,1,0.7774276804392203,0,True,0.05,1.0
469,0,469,disengaged,1,2.1871558636541413,0,True,0.05,1.0
470,0,470,disengaged,1,1.3092465035618812,0,True,0.05,1.0
471,0,471,disengaged,0,4.214347991204478,1,True,0.05,1.0
472,0,472,disengaged,1,2.3122892200863467,0,True,0.05,1.0
473,0,473,disengaged,0,0.7301517816433087,2,False,0.05,1.0
474,0,474,disengaged,0,0.6766451380482326,2,False,0.05,1.0
475,0,475,disengaged,1,0.41444567050830305,0,True,0.05,1.0
476,0,476,disengaged,0,0.3134725339976174,1,False,0.05,1.0
477,0,477,disengaged,1,1.3595158774188367,0,True,0.05,1.0
478,0,478,disengaged,0,1.0427411125325403,2,False,0.05,1.0
479,0,479,disengaged,0,5.0,1,False,0.05,1.0
480,0,480,disengaged,0,1.1320888796903272,1,False,0.05,1.0
481,0,481,disengaged,0,0.9768399805942618,2,False,0.05,1.0
482,0,482,engaged,1,0.41299318032078797,0,True,0.35,1.0
483,0,483,engaged,1,0.8861640190564092,0,True,0.35,1.0
484,0,484,engaged,1,1.7417775398529147,0,True,0.35,1.0
485,0,485,engaged,1,0.35180025101548096,0,True,0.35,1.0
486,0,486,engaged,1,2.9970040548232113,0,True,0.35,1.0
487,0,487,engaged,1,0.8599400310116854,0,True,0.35,1.0
488,0,488,engaged,1,0.34688287894641345,0,False,0.35,0.7307107450402143
489,0,489,engaged,1,2.768760764795495,0,True,0.35,0.8684292921198913
490,0,490,engaged,1,0.6928676218229721,0,True,0.35,0.9579463477216814
491,0,491,engaged,0,0.7195371354018729,2,False,0.35,0.9579463477216814
492,0,492,engaged,1,1.4523400387312566,0,True,0.35,1.0
493,0,493,engaged,0,1.0549306151698412,1,False,0.35,1.0
494,0,494,engaged,1,1.869158301852856,0,True,0.35,1.0
495,0,495,engaged,1,1.6935057216458234,0,True,0.35,1.0
496,0,496,engaged,1,1.8665301209275882,0,True,0.35,1.0
497,0,497,engaged,1,3.6914737256512082,0,True,0.35,1.0
498,0,498,engaged,1,1.8944538094551893,0,True,0.35,1.0
499,0,499,engaged,1,1.7280240533389344,0,True,0.35,1.0
500,0,500,engaged,1,1.1381333508275113,0,True,0.35,1.0
501,0,501,engaged,1,5.0,0,True,0.35,1.0
502,0,502,disengaged,1,5.0,0,True,0.05,1.0
503,0,503,disengaged,0,2.380639226070359,2,False,0.05,1.0
504,0,504,disengaged,0,0.4994448906269454,2,False,0.05,1.0
505,0,505,disengaged,1,0.6647744507450103,0,True,0.05,1.0
506,0,506,disengaged,1,3.4494921070068423,0,True,0.05,1.0
507,0,507,disengaged,1,1.581746106849489,0,True,0.05,1.0
508,0,508,engaged,1,0.34786679897845735,0,False,0.35,0.7289020320982623
509,0,509,engaged,1,0.4220890712753139,0,True,0.35,0.8672536287076225
510,0,510,engaged,1,0.2,0,True,0.35,0.9571821665037067
511,0,511,disengaged,1,0.9658241623546147,0,True,0.05,0.9655326735847716
512,0,512,disengaged,1,1.3522643949582762,0,True,0.05,0.9734656553117833
513,0,513,engaged,1,0.8340704895506341,0,True,0.35,1.0
514,0,514,disengaged,1,1.837641738791548,0,True,0.05,1.0
515,0,515,disengaged,0,0.42941384074370115,2,False,0.05,1.0
516,0,516,disengaged,0,1.1870524537025395,1,True,0.05,1.0
517,0,517,disengaged,0,1.567266175266334,2,False,0.05,1.0
518,0,518,disengaged,0,0.9515227586038253,2,False,0.05,1.0
519,0,519,disengaged,1,2.7618290607728824,0,True,0.05,1.0
520,0,520,disengaged,1,1.7667557189028171,0,True,0.05,1.0
521,0,521,disengaged,1,1.916768683977682,0,True,0.05,1.0
522,0,522,disengaged,1,0.651660167408146,0,True,0.05,1.0
523,0,523,disengaged,1,0.8836239209835963,0,True,0.05,1.0
524,0,524,disengaged,1,5.0,0,True,0.05,1.0
525,0,525,disengaged,0,0.20034546138897819,2,False,0.05,1.0
526,0,526,engaged,0,0.914449558923763,1,False,0.35,1.0
527,0,527,engaged,1,0.692236221267703,0,True,0.35,1.0
528,0,528,engaged,1,1.7377572966845212,0,True,0.35,1.0
529,0,529,engaged,1,1.1758167353880666,0,True,0.35,1.0
530,0,530,engaged,1,0.6215720453610297,0,True,0.35,1.0
531,0,531,engaged,1,1.32961354934189,0,True,0.35,1.0
532,0,532,engaged,1,0.6194783263504638,0,True,0.35,1.0
533,0,533,engaged,1,1.2145291403777647,0,True,0.35,1.0
534,0,534,engaged,1,0.5049484029268101,0,True,0.35,1.0
535,0,535,engaged,1,0.8534507014434157,0,True,0.35,1.0
536,0,536,engaged,1,2.8863111935778076,0,True,0.35,1.0
537,0,537,engaged,1,1.1868555060988686,0,False,0.35,0.7301262915777105
538,0,538,engaged,1,0.9849481834504874,0,True,0.35,0.8680493973692638
539,0,539,engaged,1,1.3961442010737697,0,True,0.35,0.9576994161337734
540,0,540,engaged,1,0.5197390807811305,0,False,0.35,0.6225046204869528
541,0,541,engaged,1,1.0831542355528,0,True,0.35,0.7980953111602713
542,0,542,engaged,1,0.8377416733839904,0,True,0.35,0.9122292600979285
543,0,543,engaged,1,0.2,0,True,0.35,0.9864163269074054
544,0,544,engaged,1,0.4025624721465355,0,True,0.35,1.0
545,0,545,disengaged,0,0.20709374917478054,1,False,0.05,1.0
546,0,546,engaged,1,1.4055641416547806,0,True,0.35,1.0
547,0,547,engaged,1,1.0929257175482547,0,True,0.35,1.0
548,0,548,disengaged,1,1.6179489988236266,0,True,0.05,1.0
549,0,549,disengaged,1,2.7369671539652156,0,True,0.05,1.0
550,0,550,disengaged,0,1.1071967846613073,2,False,0.05,1.0
551,0,551,disengaged,1,3.3793971877759796,0,True,0.05,1.0
552,0,552,disengaged,0,0.8985899101266229,2,False,0.05,1.0
553,0,553,disengaged,1,1.7241050468344847,0,True,0.05,1.0
554,0,554,disengaged,0,0.4167673025889655,2,False,0.05,1.0
555,0,555,disengaged,0,2.8918500954075537,2,False,0.05,1.0
556,0,556,disengaged,0,0.4650843387149919,2,False,0.05,1.0
557,0,557,disengaged,0,1.7958262742188402,1,True,0.05,1.0
558,0,558,disengaged,1,1.208297261445917,0,True,0.05,1.0
559,0,559,disengaged,0,1.670049843705688,2,False,0.05,1.0
560,0,560,disengaged,0,1.403279113435154,1,False,0.05,1.0
561,0,561,engaged,1,0.34903320146796274,0,True,0.35,1.0
562,0,562,engaged,1,1.1378123403644262,0,True,0.35,1.0
563,0,563,disengaged,1,1.084590500384732,0,False,0.05,1.0
564,0,564,disengaged,0,0.8914368291506157,2,False,0.05,1.0
565,0,565,disengaged,0,0.39878019897386235,2,True,0.05,1.0
566,0,566,disengaged,0,2.125790943745655,1,False,0.05,1.0
567,0,567,disengaged,1,1.3920745026434511,0,False,0.05,1.0
568,0,568,disengaged,0,0.867334616818482,2,False,0.05,1.0
569,0,569,disengaged,1,0.37675716017255445,0,True,0.05,1.0
570,0,570,disengaged,0,0.2,1,False,0.05,1.0
571,0,571,disengaged,1,0.24096349451522941,0,False,0.05,0.9589856174378614
572,0,572,disengaged,0,2.0179409438559586,2,False,0.05,0.9589856174378614
573,0,573,disengaged,0,0.2,1,False,0.05,0.9589856174378614
574,0,574,disengaged,0,2.4617021845415255,1,True,0.05,0.9589856174378614
575,0,575,disengaged,0,0.3469055050303809,2,False,0.05,0.9589856174378614
576,0,576,disengaged,0,0.6608103276864933,2,False,0.05,0.9589856174378614
577,0,577,engaged,1,1.5496174163773357,0,True,0.35,1.0
578,0,578,engaged,1,0.3272827889119872,0,True,0.35,1.0
579,0,579,disengaged,0,0.6484833792888249,1,False,0.05,1.0
580,0,580,disengaged,1,0.48712688439214114,0,True,0.05,1.0
581,0,581,disengaged,1,2.6417299557893985,0,False,0.05,1.0
582,0,582,disengaged,1,0.2,0,True,0.05,1.0
583,0,583,disengaged,0,0.9542948652489263,2,False,0.05,1.0
584,0,584,disengaged,1,0.2,0,True,0.05,1.0
585,0,585,disengaged,0,0.47437506004006175,2,False,0.05,1.0
586,0,586,engaged,1,0.9354762252716133,0,True,0.35,1.0
587,0,587,engaged,1,0.929913843740828,0,True,0.35,1.0
588,0,588,engaged,1,0.5028953793552191,0,True,0.35,1.0
589,0,589,engaged,1,0.6183379800906472,0,True,0.35,1.0
590,0,590,engaged,1,2.943630149896761,0,True,0.35,1.0
591,0,591,engaged,1,0.8901564937786238,0,True,0.35,1.0
592,0,592,engaged,1,0.4102087753174165,0,True,0.35,1.0
593,0,593,engaged,0,0.25437900020079257,1,False,0.35,1.0
594,0,594,engaged,1,0.21973170936239433,0,False,0.35,0.7272969692583477
595,0,595,engaged,1,1.668525922793141,0,True,0.35,0.866210337861678
596,0,596,disengaged,0,0.7026261863587616,2,False,0.05,0.866210337861678
597,0,597,engaged,0,1.0751679941357983,2,False,0.35,0.866210337861678
598,0,598,engaged,1,1.5180819996478314,0,True,0.35,0.9565040274538428
599,0,599,engaged,1,1.562245913411565,0,True,0.35,1.0
600,0,600,engaged,1,0.2,0,True,0.35,1.0
601,0,601,engaged,1,0.2,0,True,0.35,1.0
602,0,602,engaged,1,0.4710614354184519,0,True,0.35,1.0
603,0,603,engaged,1,0.2,0,True,0.35,1.0
604,0,604,engaged,1,1.2552324242869917,0,True,0.35,1.0
605,0,605,engaged,1,1.8403245347172068,0,True,0.35,1.0
606,0,606,engaged,1,0.21581998975960806,0,False,0.35,0.7253817001994124
607,0,607,engaged,1,0.4580251744536534,0,False,0.35,0.47149810512961815
608,0,608,engaged,1,1.2915336400828734,0,True,0.35,0.6999410761780038
609,0,609,engaged,1,0.7696940710300384,0,True,0.35,0.8484290073594545
610,0,610,engaged,1,0.6285035723707834,0,True,0.35,0.9449461626273974
611,0,611,engaged,1,1.0547099649382639,0,True,0.35,1.0
612,0,612,engaged,1,1.1788507518709352,0,True,0.35,1.0
613,0,613,engaged,1,1.079958841343482,0,True,0.35,1.0
614,0,614,engaged,0,1.258151926851948,2,False,0.35,1.0
615,0,615,engaged,1,0.8831708764368867,0,False,0.35,0.6987284430215214
616,0,616,engaged,0,0.5324283326502814,2,False,0.35,0.6987284430215214
617,0,617,engaged,0,0.8330927911204963,1,False,0.35,0.6987284430215214
618,0,618,engaged,1,0.6208411208056723,0,True,0.35,0.8476407958077409
619,0,619,engaged,1,0.379882511449721,0,False,0.35,0.5509665172750315
620,0,620,engaged,1,0.3774983278561949,0,True,0.35,0.7515955440725226
621,0,621,engaged,1,0.858760950272299,0,True,0.35,0.8820044114908917
622,0,622,engaged,1,0.8795788889715347,0,True,0.35,0.9667701753128316
623,0,623,engaged,1,0.2116188926448574,0,True,0.35,1.0
624,0,624,disengaged,0,1.0478816232788244,2,False,0.05,1.0
625,0,625,disengaged,1,2.7340103160714797,0,True,0.05,1.0
626,0,626,disengaged,1,0.6948808251495503,0,True,0.05,1.0
627,0,627,disengaged,0,2.264626858648455,1,False,0.05,1.0
628,0,628,disengaged,0,0.612909767321261,1,False,0.05,1.0
629,0,629,disengaged,0,1.1626452445305469,1,True,0.05,1.0
630,0,630,disengaged,0,0.8702781307246144,2,False,0.05,1.0
631,0,631,engaged,1,0.8683247114555734,0,True,0.35,1.0
632,0,632,engaged,1,0.27178580704617616,0,True,0.35,1.0
633,0,633,engaged,0,1.1805229423303352,1,True,0.35,1.0
634,0,634,engaged,0,2.57551678842345,1,True,0.35,1.0
635,0,635,engaged,1,0.41574802743829903,0,True,0.35,1.0
636,0,636,engaged,1,0.9651435931759533,0,True,0.35,1.0
637,0,637,engaged,0,0.5189262185535433,1,False,0.35,1.0
638,0,638,engaged,1,1.1707844274230612,0,True,0.35,1.0
639,0,639,engaged,1,1.5464877948795568,0,False,0.35,0.7237602347713404
640,0,640,engaged,0,1.2821801365572418,1,True,0.35,0.7237602347713404
641,0,641,engaged,0,2.780398831637496,1,False,0.35,0.7237602347713404
642,0,642,engaged,0,1.346016536697239,2,False,0.35,0.7237602347713404
643,0,643,engaged,0,0.9719476036218662,1,True,0.35,0.7237602347713404
644,0,644,engaged,1,0.5809616330483964,0,True,0.35,0.8639114604451233
645,0,645,engaged,1,0.23975267634808764,0,True,0.35,0.9550097571330821
646,0,646,engaged,1,0.31063686508964333,0,True,0.35,1.0
647,0,647,engaged,0,1.4603889981907567,1,False,0.35,1.0
648,0,648,engaged,1,0.7636734376266783,0,True,0.35,1.0
649,0,649,engaged,1,2.0398538657982423,0,True,0.35,1.0
650,0,650,disengaged,1,1.5130867284902743,0,True,0.05,1.0
651,0,651,disengaged,0,0.2,2,False,0.05,1.0
652,0,652,disengaged,0,2.4400081669543487,2,True,0.05,1.0
653,0,653,disengaged,0,0.2,2,False,0.05,1.0
654,0,654,disengaged,1,1.2155490263648356,0,False,0.05,1.0
655,0,655,disengaged,0,0.8201235405976315,2,False,0.05,1.0
656,0,656,disengaged,0,3.0366696950312977,1,False,0.05,1.0
657,0,657,disengaged,1,0.6747086486707334,0,True,0.05,1.0
658,0,658,disengaged,1,2.847609335436432,0,True,0.05,1.0
659,0,659,disengaged,1,5.0,0,True,0.05,1.0
660,0,660,disengaged,1,1.3810278318627016,0,True,0.05,1.0
661,0,661,disengaged,0,1.2205416929631068,1,True,0.05,1.0
662,0,662,disengaged,1,0.5453981191672002,0,True,0.05,1.0
663,0,663,disengaged,0,2.953067532802478,1,False,0.05,1.0
664,0,664,disengaged,1,1.891132812880788,0,False,0.05,0.9958397806837729
665,0,665,disengaged,1,0.8387696399898772,0,True,0.05,1.0
666,0,666,disengaged,0,1.5392044411629697,2,False,0.05,1.0
667,0,667,disengaged,0,1.3506520859768782,2,False,0.05,1.0
668,0,668,disengaged,0,3.859279813441027,2,False,0.05,1.0
669,0,669,disengaged,0,1.4765688990974108,2,False,0.05,1.0
670,0,670,disengaged,0,0.813694581233313,1,False,0.05,1.0
671,0,671,disengaged,0,2.217740267984135,2,False,0.05,1.0
672,0,672,disengaged,0,4.222183375768826,1,False,0.05,1.0
673,0,673,disengaged,0,2.627430791723448,1,False,0.05,1.0
674,0,674,engaged,1,1.3625349765364674,0,False,0.35,0.6514673145862925
675,0,675,engaged,1,0.4153892086013606,0,True,0.35,0.8169210623248421
676,0,676,engaged,1,0.5068523286825805,0,True,0.35,0.9244659983548994
677,0,677,engaged,0,2.992226686767466,1,False,0.35,0.9244659983548994
678,0,678,engaged,1,0.35811662754156387,0,True,0.35,0.9943702067744367
679,0,679,engaged,1,0.4226511553850401,0,True,0.35,1.0
680,0,680,engaged,1,0.6014205187762638,0,True,0.35,1.0
681,0,681,engaged,1,0.48583694914096287,0,True,0.35,1.0
682,0,682,disengaged,0,0.9418677148893537,2,False,0.05,1.0
683,0,683,disengaged,1,0.2,0,True,0.05,1.0
684,0,684,engaged,1,0.7899981644320921,0,True,0.35,1.0
685,0,685,engaged,1,0.8537903834762327,0,True,0.35,1.0
686,0,686,disengaged,0,2.4542870349375545,1,False,0.05,1.0
687,0,687,disengaged,0,1.6086406675369311,2,False,0.05,1.0
688,0,688,disengaged,0,2.099286694893641,2,False,0.05,1.0
689,0,689,disengaged,1,0.5859349501114748,0,True,0.05,1.0
690,0,690,disengaged,0,1.149319549885824,2,False,0.05,1.0
691,0,691,disengaged,0,1.2180520526754375,1,False,0.05,1.0
692,0,692,disengaged,1,1.2792991206438733,0,True,0.05,1.0
693,0,693,disengaged,0,3.1481939519533233,1,True,0.05,1.0
694,0,694,engaged,1,0.29023315266328903,0,True,0.35,1.0
695,0,695,engaged,1,2.2564928751950717,0,True,0.35,1.0
696,0,696,engaged,0,0.7800981084651234,1,True,0.35,1.0
697,0,697,engaged,1,0.8601026522904848,0,True,0.35,1.0
698,0,698,engaged,1,1.089082525099427,0,True,0.35,1.0
699,0,699,engaged,1,1.5598062106843402,0,True,0.35,1.0
700,0,700,engaged,1,3.0679102695389098,0,True,0.35,1.0
701,0,701,engaged,1,0.6621393700563152,0,True,0.35,1.0
702,0,702,engaged,1,0.5043765697547575,0,True,0.35,1.0
703,0,703,disengaged,1,0.9391511705538867,0,True,0.05,1.0
704,0,704,disengaged,0,1.2444494686164929,1,False,0.05,1.0
705,0,705,disengaged,0,0.8766638487299362,1,False,0.05,1.0
706,0,706,disengaged,0,0.2,1,True,0.05,1.0
707,0,707,disengaged,1,0.2,0,False,0.05,1.0
708,0,708,disengaged,1,3.1475415070897568,0,True,0.05,1.0
709,0,709,disengaged,1,1.1566138677026265,0,True,0.05,1.0
710,0,710,disengaged,0,1.7781151079302002,1,False,0.05,1.0
711,0,711,disengaged,0,4.473155256746384,1,False,0.05,1.0
712,0,712,disengaged,0,0.9330658887685205,1,False,0.05,1.0
713,0,713,engaged,1,0.5492533888406015,0,True,0.35,1.0
714,0,714,engaged,1,1.1833097598822993,0,True,0.35,1.0
715,0,715,engaged,1,0.43550997401351416,0,True,0.35,1.0
716,0,716,engaged,1,0.9947023186214015,0,True,0.35,1.0
717,0,717,engaged,1,1.623853432877814,0,True,0.35,1.0
718,0,718,engaged,1,1.2335212243195197,0,True,0.35,1.0
719,0,719,engaged,1,1.1699640319523434,0,True,0.35,1.0
720,0,720,engaged,1,2.6686307702218994,0,False,0.35,0.7290978607728315
721,0,721,engaged,0,0.41609641515471146,1,False,0.35,0.7290978607728315
722,0,722,engaged,1,2.5243087471700614,0,True,0.35,0.8673809173460924
723,0,723,engaged,1,0.3148723784966387,0,False,0.35,0.5637975962749601
724,0,724,disengaged,1,0.6402296825080496,0,False,0.05,0.5356077164612121
725,0,725,disengaged,0,0.2,2,False,0.05,0.5356077164612121
726,0,726,disengaged,1,0.42191898362585467,0,True,0.05,0.5650369460444018
727,0,727,disengaged,0,0.400943564689466,2,False,0.05,0.5650369460444018
728,0,728,disengaged,0,2.5230300888630968,2,False,0.05,0.5650369460444018
729,0,729,engaged,1,1.6380612322807477,0,True,0.35,0.7607413227726131
730,0,730,disengaged,0,0.8573955791868091,2,False,0.05,0.7607413227726131
731,0,731,disengaged,1,3.2920474593488094,0,True,0.05,0.7789138720402328
732,0,732,disengaged,1,0.7045279189926008,0,True,0.05,0.7961777938444714
733,0,733,disengaged,1,2.2510828770241287,0,False,0.05,0.7563689041522479
734,0,734,disengaged,0,0.6507576183817088,1,False,0.05,0.7563689041522479
735,0,735,engaged,0,1.3155333499947326,2,False,0.35,0.7563689041522479
736,0,736,engaged,1,0.26966470779359875,0,True,0.35,0.8851070955427132
737,0,737,engaged,1,0.6171971196004057,0,True,0.35,0.9687869199465157
738,0,738,disengaged,0,1.682449548961562,1,False,0.05,0.9687869199465157
739,0,739,disengaged,0,1.169258993002191,1,False,0.05,0.9687869199465157
740,0,740,disengaged,0,0.6514454550291842,2,False,0.05,0.9687869199465157
741,0,741,disengaged,0,0.3048260494568816,2,False,0.05,0.9687869199465157
742,0,742,disengaged,1,1.1538859115371256,0,True,0.05,0.9765571893554401
743,0,743,disengaged,0,0.8347432848715122,2,False,0.05,0.9765571893554401
744,0,744,disengaged,1,0.26744750274314383,0,True,0.05,0.9839389452939185
745,0,745,disengaged,0,4.04807649977715,1,False,0.05,0.9839389452939185
746,0,746,disengaged,1,1.0146800508897118,0,True,0.05,0.9909516134354728
747,0,747,disengaged,1,2.3187379963642187,0,True,0.05,0.9976136481699495
748,0,748,disengaged,0,4.0940027595375685,1,True,0.05,0.9976136481699495
749,0,749,disengaged,0,1.1470310604658571,1,False,0.05,0.9976136481699495
